SK_ID_CURR,TARGET
100984,0.06647387309986197
100987,0.10707649631925938
100997,0.07705751592170684
100998,0.11660467212318193
101002,0.09374157950448757
101005,0.12264101000060001
101008,0.11590595811513431
101020,0.09627678905768271
101021,0.0929248238905177
101024,0.07628748785493975
101025,0.12291311995625141
101026,0.0771894699715416
101031,0.0710162389437087
101041,0.06079727310261464
101051,0.052060648554629704
101055,0.08841897744422546
101056,0.10354112169255535
101057,0.09867248576767071
101064,0.06479239933311114
101079,0.07985678204009604
101087,0.08036683275607209
101090,0.05724909952257704
101092,0.08458790597677233
101097,0.09485108822197756
101099,0.053970645760309605
101107,0.09210897058698674
101118,0.0924163430092322
101125,0.08506483676055633
101126,0.07018489335855466
101128,0.10145759108902336
101136,0.11329384655796272
101140,0.09477434419130347
101149,0.07000776153224765
101160,0.06648723896093003
101169,0.1108158135713418
101181,0.07431721947541187
101186,0.054514131091949566
101190,0.10127352953044452
101193,0.10757799649628545
101194,0.07941461417618284
101198,0.08982364588174505
101200,0.0625292214252943
101204,0.09448868353274317
101211,0.07021624746206657
101213,0.07380113504372929
101223,0.07635160587096272
101225,0.09569419629042406
101237,0.07241270860428682
101243,0.07450796726167307
101244,0.10857953347344046
101258,0.06424726142772103
101259,0.13270964605613292
101268,0.09928078422188373
101269,0.06777587255242734
101271,0.10688368741346439
101279,0.059028285621527066
101281,0.0770457849467436
101287,0.07278848484759713
101292,0.060573918252696375
101294,0.07189852345224414
101296,0.059982649069423084
101297,0.07538073021503311
101299,0.062093807729455344
101301,0.07661425414299157
101305,0.06935130946329883
101308,0.0591652247199357
101318,0.052967869287852305
101327,0.10076540490748169
101329,0.10457565361478852
101332,0.05571648945691226
101337,0.08425986182403632
101343,0.061732855637850026
101345,0.06764316846405972
101346,0.08677345400127388
101353,0.047185288201129244
101354,0.10279461437929294
101355,0.09181167444887632
101356,0.05262583617012375
101362,0.10280055777654899
101363,0.1278400176906806
101365,0.0698087720986148
101366,0.09305758726926025
101367,0.11994328965746753
101368,0.05144044601876236
101374,0.10724321124638957
101380,0.06454464230849395
101383,0.05572806233081539
101398,0.05004781741188096
101399,0.11952890499970784
101401,0.1051015010946446
101412,0.09452674230824519
101426,0.1051345881214979
101427,0.128986006274183
101428,0.09330803949043964
101429,0.08353426169911227
101434,0.0736547129847937
101440,0.0888070622675683
101448,0.09214115311689204
101449,0.07894700967620022
101465,0.07329658496279438
101467,0.07439376286924046
101472,0.1297068618593823
101478,0.0744754519891897
101497,0.07632620165627294
101504,0.0671763614274569
101547,0.07557330788783233
101548,0.0941222131778487
101555,0.07443059879605116
101570,0.0864301415433509
101572,0.06898631358305506
101578,0.07599059487587922
101580,0.10020828086547617
101588,0.089951787017405
101602,0.07746081594475793
101610,0.0912030430183887
101614,0.10758753789389419
101616,0.09132614442636207
101643,0.09400331416540582
101644,0.0889291221290068
101649,0.08232851113582103
101650,0.09104844743942618
101665,0.053458613794551614
101667,0.1068721724528141
101669,0.05386636922300802
101674,0.09975853809556876
101675,0.0770746216267424
101678,0.09385189897835315
101682,0.08185732160042748
101686,0.08733105956327782
101697,0.13140453978722444
101700,0.09018363361057752
101711,0.059926323396299344
101714,0.046862323152362974
101715,0.10444701973448804
101728,0.0818008658326686
101732,0.06902647867934707
101757,0.07501681206794457
101758,0.09903552739897777
101759,0.09319543762666367
101762,0.047244870312212014
101764,0.07460088398189474
101780,0.10758159806776083
101784,0.08899952265436877
101789,0.06361566100812713
101816,0.07138142864854298
101819,0.06592570519631342
101827,0.048100136917211316
101863,0.09283354020696634
101867,0.10732805783561516
101870,0.06080819484116081
101873,0.10060307874388712
101878,0.07807142812160589
101879,0.052669426851653274
101880,0.0654250890638458
101887,0.09796138615020736
101897,0.056695388840975365
101901,0.06689802515576028
101903,0.13904627440606587
101920,0.07843574728973514
101921,0.07955282444588911
101922,0.06887324301225352
101961,0.11971161976824375
101962,0.07621369607025869
101971,0.07936738297576018
101976,0.10971090871608692
102002,0.09625357381466061
102005,0.06687052066395521
102007,0.12374252094898505
102017,0.06345393127693963
102019,0.11348680084322592
102029,0.05728444968202934
102051,0.08889831391016662
102052,0.0619049582838041
102054,0.07324607895952429
102062,0.10823437602997311
102067,0.08618200106660923
102068,0.08350169692011439
102070,0.06951911717642817
102090,0.06930709982355643
102092,0.12046623847287617
102099,0.1194196307442356
102100,0.049425783754252745
102112,0.09522027296177824
102113,0.08602548801476487
102122,0.09405018339991966
102123,0.06795556769398897
102125,0.06499922692311938
102126,0.08666913789780585
102146,0.08707239571415243
102147,0.0912105283360716
102151,0.08803612798678609
102158,0.07343467068493019
102159,0.06906541128022442
102162,0.0665310909872433
102165,0.07213068805784044
102166,0.09493947238452288
102174,0.07193533926863406
102193,0.11553903616332771
102198,0.07118607712287137
102205,0.08771429196573421
102206,0.08129567433070692
102218,0.08210572265678209
102221,0.08408672112572765
102230,0.07914854787063462
102238,0.08690354183920844
102248,0.05145926207093052
102252,0.09685829804430392
102259,0.06378616718878133
102262,0.08978247292581204
102273,0.057934250608317986
102286,0.06978400096436861
102293,0.08058632511968666
102294,0.06097162493272785
102296,0.07705798873816276
102298,0.09632495378524075
102303,0.06541146725072329
102309,0.09156848359347436
102315,0.06176322880547669
102340,0.06499414870196595
102342,0.06648924003988012
102344,0.07035492468770858
102346,0.11256567169451277
102347,0.056764917679445887
102374,0.09497903141284403
102380,0.09583421478587952
102387,0.08536228229761947
102393,0.0718037927381495
102403,0.07882726934767988
102413,0.09011835811864
102414,0.05355104550514405
102415,0.07567429975127049
102416,0.08011152597058006
102439,0.0862083479854494
102441,0.07068003338058951
102443,0.0713026903026646
102444,0.07114933029853994
102445,0.12598869427382228
102448,0.06383132244136379
102449,0.08330731723249664
102450,0.1271156693127346
102456,0.07511985487690682
102458,0.08659977702653872
102459,0.07285085959815925
102465,0.05550420118736488
102470,0.11230102307630829
102471,0.06662190265892819
102475,0.11446013244769827
102476,0.10346329172530139
102506,0.07517758141667305
102509,0.062374568722244624
102519,0.0733899405546164
102522,0.06798198368383099
102545,0.0723791382104869
102549,0.10151807644878116
102562,0.05924482881759448
102563,0.07364200402750266
102568,0.10554931923573731
102582,0.09781106060541231
102592,0.05784339464665915
102597,0.08419827841889763
102605,0.09640195473655291
102614,0.08799625865918614
102617,0.0856865520488606
102634,0.0677997190591102
102652,0.07039931330624428
102655,0.04764812630451825
102671,0.0569275483264856
102694,0.07034152258391536
102701,0.10410833836385601
102703,0.05578090338207237
102704,0.061773573647989966
102713,0.04364593919469777
102720,0.09791225904587497
102731,0.061585020855026006
102733,0.07493126905145138
102749,0.10861645178659549
102755,0.06418666739091287
102763,0.06923430459196894
102770,0.10546563438569749
102772,0.09268614665425677
102799,0.09008904886412644
102838,0.07660333150506282
102854,0.06468857108393049
102862,0.11153859701267436
102863,0.0837826965671695
102867,0.06969519865565905
102868,0.06638823442552051
102878,0.07542503405761215
102887,0.08749640364040236
102898,0.10924329791217761
102904,0.07948698062445754
102912,0.10904499168306704
102919,0.06111882350991581
102927,0.07634503090546758
102932,0.08474806635335755
102933,0.12625481615011258
102935,0.05536187995317287
102958,0.09207741442061379
102969,0.0915557551961225
102971,0.0689917625584745
102975,0.06378733840007308
102979,0.08519202045195334
102982,0.05714248777703034
102987,0.09405608991111737
102989,0.08022550285592309
102995,0.07529632605988007
102996,0.0723711518832085
103000,0.05597686095931187
103001,0.09471361185939989
103004,0.07155916603066272
103010,0.07627369899677162
103025,0.09626984584735916
103029,0.08988599190949768
103046,0.09173344353965653
103056,0.06426538809141687
103062,0.08145137192445169
103078,0.09900624528590726
103083,0.05310850543162589
103092,0.08724353393898243
103096,0.08067942250690313
103097,0.09219247138827757
103102,0.12141879981117966
103112,0.0811218951814383
103132,0.0547699483496887
103144,0.08927695956370794
103145,0.07117368447639486
103146,0.06949356579491979
103147,0.09837080429256018
103158,0.06968546214013582
103171,0.10805184303419292
103173,0.06512132674639183
103184,0.08237532122522893
103195,0.09204304222535482
103196,0.0620211761105065
103206,0.07135220405738199
103230,0.08287340154376596
103231,0.10212877281798284
103232,0.08867392466019877
103239,0.09559038016601638
103240,0.08475740428091513
103243,0.07426599381213454
103252,0.09069053630627835
103258,0.0819207560548751
103259,0.0834886253303709
103279,0.0695112074390332
103280,0.05323804617555962
103286,0.07809644034104497
103287,0.1141063274641192
103290,0.08116650998047346
103298,0.09754618544381913
103315,0.04285393729504472
103319,0.06078881051657037
103334,0.11388341177664674
103336,0.08712507663691604
103345,0.08627888153641439
103368,0.07793414295594085
103371,0.10549435359420453
103377,0.07379493701706463
103398,0.06575531247142961
103404,0.058303711107892245
103408,0.09187013994697735
103410,0.0690310514895114
103418,0.061349610678778886
103420,0.1124482194028133
103432,0.09381001635850238
103433,0.06761901148341112
103436,0.05626942866938623
103440,0.08694358969134035
103453,0.0785482596687233
103459,0.0934740050500891
103460,0.06894936128774304
103461,0.05973676504194265
103462,0.0964985145765515
103473,0.08648603322997528
103474,0.0575871216878919
103475,0.09451431423407147
103478,0.10200875296083026
103480,0.08854539160463701
103484,0.059391911202068964
103494,0.07682458055722546
103513,0.10532870179333499
103515,0.08091850491282915
103516,0.1266819407399719
103525,0.09999087954571008
103541,0.11373152571850009
103544,0.0676609421633113
103562,0.11433712608074505
103570,0.15423086338531394
103572,0.12132375831446196
103574,0.0690195723860896
103575,0.08884966644891054
103591,0.09752003551575476
103594,0.06272631692789354
103609,0.06257465984754786
103613,0.06116779007261578
103614,0.059644674414494024
103615,0.0533445502179075
103624,0.0904581835152415
103625,0.13807647083009597
103628,0.11206099444249981
103629,0.06339286540201239
103647,0.07730213940757234
103648,0.09569286726102703
103651,0.07392958323569129
103658,0.05565979959351575
103668,0.08011078528607594
103669,0.07615230390460702
103676,0.08550974237550546
103682,0.07024324984852029
103683,0.05013089806541391
103689,0.06160135958422795
103725,0.053872053369660895
103733,0.08124507346411466
103744,0.04942163477734683
103762,0.09730060405790879
103771,0.0971388826527327
103773,0.05601207283557955
103783,0.10090591428872382
103784,0.08549946441198955
103808,0.05195242951894587
103812,0.05946354500580681
103813,0.08422549076669542
103814,0.06875469048722038
103818,0.12181861299715342
103824,0.08547883674856892
103828,0.051391208698979444
103830,0.07191045168528602
103840,0.06467933631186261
103842,0.09475258691395223
103847,0.10486627295572878
103848,0.09836388673950698
103851,0.054920710738446496
103854,0.12004319459834954
103857,0.15045149251128193
103861,0.048093550006298245
103862,0.08181551468725225
103865,0.07676991080494605
103870,0.0553989109019055
103876,0.07976569985605177
103891,0.13651857068823287
103908,0.06685224224090576
103914,0.07500160814807165
103918,0.08942617999180753
103940,0.08696832231033307
103963,0.10978923455355409
103966,0.09457564074096506
103971,0.10734564662376234
103980,0.09385213621488812
103984,0.06219227126030469
103985,0.07061595706905752
103998,0.11460006603910941
104019,0.07015384677853438
104026,0.07686914393573409
104035,0.10488249740547971
104044,0.06609295009992228
104045,0.0885535350248397
104047,0.08831986451753263
104051,0.0573986396874497
104058,0.06996872428601199
104063,0.06327999050549155
104066,0.0839733668035037
104087,0.0454956527622318
104089,0.08112818500509887
104095,0.06677230197097678
104098,0.1059227944425052
104104,0.052389262497064305
104110,0.0881242823927771
104120,0.06705535536015128
104122,0.05449130943546244
104131,0.07980279838641771
104132,0.09698400743332511
104135,0.054989753943851
104136,0.08254564360525306
104149,0.07812919074960047
104150,0.07252979180970982
104156,0.08714361618257696
104165,0.09763738735153286
104175,0.07642358109089334
104179,0.103875704517368
104184,0.07980864357195622
104206,0.06115872665719313
104216,0.09001984710075087
104230,0.13268367823646543
104257,0.047656210377073197
104272,0.04946469169521841
104273,0.08537900281286186
104278,0.04575605947013902
104294,0.09167064153596226
104295,0.07949074389886564
104297,0.06709660333525105
104298,0.09637948430084825
104308,0.09666298673883165
104318,0.07708092104448731
104319,0.061347320370900175
104320,0.10995591774377346
104327,0.10448139355961512
104334,0.08588590152365412
104344,0.09926307075995493
104350,0.06901321740486581
104351,0.08419389758125026
104354,0.09916636586730443
104369,0.10640640879661496
104376,0.08915563088326012
104381,0.07662306852083436
104384,0.08665724323374413
104391,0.05433193480964488
104394,0.09392361937920657
104398,0.1116382960722707
104402,0.07227697037046373
104408,0.0671501374168223
104409,0.05433620584819186
104410,0.11887328466512007
104412,0.06607750613149722
104417,0.09220808655534733
104424,0.07829935307288152
104426,0.057019022419741966
104435,0.07009297362312794
104445,0.07199249426305426
104458,0.048175443178675253
104460,0.08271822123414985
104466,0.07273748495301562
104472,0.10755323702409947
104473,0.09698946610646426
104479,0.05018193425327286
104480,0.06700296426723108
104482,0.10681257930883574
104499,0.04837037484309778
104501,0.04813262738728017
104502,0.0711813991147513
104506,0.07898531489210964
104510,0.055440546635591996
104512,0.06405498097282325
104520,0.1146869482026823
104528,0.10444618707447353
104529,0.08882889692317293
104541,0.0865017228273635
104578,0.06149475976774577
104584,0.07716680683203544
104588,0.09265384624664452
104602,0.07502967511363288
104610,0.05514237109742972
104611,0.08064815957864337
104618,0.10088367805541641
104620,0.07833209027662474
104622,0.05471461289473456
104624,0.05692052561382371
104625,0.09041492956795216
104634,0.1226586062777737
104639,0.09326702121389244
104646,0.06924742118928008
104647,0.07016060879228046
104652,0.05625051722377207
104670,0.07284934035242248
104677,0.06448257470163943
104685,0.09732269820642887
104691,0.0855559008472712
104696,0.06462468270769713
104699,0.053659825487109875
104712,0.10691940508984187
104714,0.07700573758524656
104717,0.07793533043784684
104718,0.07301210621608384
104740,0.07210774798322434
104741,0.08814728462141926
104743,0.0440084872808054
104744,0.09183135678600056
104747,0.09103064363479857
104767,0.07853168352086305
104772,0.1650580583185852
104776,0.12037610244762256
104779,0.05970544351455228
104814,0.07959848001340313
104815,0.07506824988021131
104830,0.09272384265995826
104831,0.1039493310051882
104833,0.0966762078942978
104839,0.06562042783909443
104840,0.07752745873485015
104860,0.09200129676158544
104861,0.049222253261728584
104866,0.07807308466327573
104870,0.06140532244916557
104877,0.08732109012356784
104878,0.054288993737674804
104879,0.07075627894224017
104880,0.08375591492287994
104899,0.08013004475361006
104906,0.05025487018633586
104907,0.10353246227466296
104913,0.07998710924477252
104916,0.09979527677441896
104921,0.08704498893309438
104930,0.07389533476506797
104931,0.08943895544881125
104936,0.09173679927531601
104937,0.08293405276775113
104942,0.0751230959124568
104943,0.0727768350001609
104969,0.09204351666879529
104972,0.1270287110435849
104988,0.08721429989187748
105013,0.08759629029806933
105015,0.08476172101228496
105019,0.06546570617583203
105027,0.07416688401400207
105030,0.08711431263242947
105035,0.1431836981684258
105041,0.05698421818605937
105051,0.11162286250336695
105056,0.06000664046849332
105067,0.16015261615504192
105071,0.10026425502779529
105072,0.05651765859277294
105074,0.11747683158108878
105091,0.10242456058467743
105101,0.06805503287237755
105103,0.07867066595211768
105134,0.08514298583393438
105139,0.0846351969284892
105142,0.1148938995601927
105146,0.08698419185446564
105163,0.08045623334916625
105168,0.10241655684349396
105172,0.046891305246296935
105176,0.1160919624004704
105195,0.07389561003858539
105196,0.12421990898801868
105197,0.05307327654337572
105203,0.07690753888716993
105223,0.08466030714781524
105227,0.07777216963282729
105228,0.05753268247461434
105230,0.08836420984931657
105231,0.11699554102664937
105239,0.07302854376463931
105242,0.0914722653053543
105244,0.07361551835099303
105245,0.10217804929800618
105248,0.052048853121829886
105249,0.07704395232955447
105266,0.11205786305260772
105271,0.11104363880048614
105276,0.09698979649066045
105282,0.09436378022367058
105292,0.07286600674325165
105297,0.0437068173118065
105332,0.10494044725261195
105333,0.07104644875049977
105343,0.05620907508141152
105344,0.04886466401067285
105345,0.10709685351173827
105357,0.08655414901782202
105359,0.0800767322769106
105366,0.07160119372959059
105367,0.0872460511621507
105370,0.04262529352606903
105377,0.08602028568073684
105390,0.07827144657479496
105399,0.06138524693794596
105403,0.06989771338856186
105404,0.07813257496576854
105414,0.06634397258274159
105417,0.07864180869519338
105425,0.1240763944417966
105452,0.0666278282998496
105454,0.09118159714215769
105456,0.10755537416467226
105470,0.09073928047745064
105471,0.05087383313689181
105483,0.07737073110610893
105493,0.09431517885213783
105508,0.11411842702420893
105514,0.09215753624598054
105515,0.049196009954491415
105528,0.12463775081243168
105529,0.060482969667168957
105531,0.062222804548713775
105532,0.06720996750073834
105558,0.04560818315127209
105574,0.07895969991409597
105578,0.05328852528346763
105584,0.1292093505970343
105595,0.10243959543853524
105617,0.08665502613087867
105618,0.06939395432545241
105621,0.07096452761030349
105625,0.07460101494272481
105629,0.07983541991821394
105630,0.05868034937731083
105634,0.05531957044238523
105635,0.08903984405367202
105641,0.09354441806239058
105647,0.09356183585808643
105648,0.07772405303985737
105655,0.05518259462491802
105657,0.05770842660142727
105672,0.09816400633986748
105678,0.07697518936893308
105682,0.06983240342971174
105691,0.08396991326706037
105692,0.07478522610962013
105706,0.10802344275201815
105712,0.09037312892695346
105720,0.08412942215310656
105734,0.07399926336976062
105735,0.0824939268268552
105736,0.07893697293467664
105737,0.05690644244565186
105738,0.11426909126242105
105740,0.1067522309140778
105744,0.05294126018610554
105747,0.09170507248927527
105749,0.09874375319959547
105754,0.07971461344243337
105758,0.058138139963942785
105760,0.08144084994316934
105767,0.07199715776794449
105784,0.10239997241788988
105791,0.07604603956585926
105802,0.0780681715011317
105807,0.11890050832409557
105809,0.06412322620906069
105816,0.08683966541356809
105817,0.05361864754440957
105824,0.11578249418213052
105832,0.09306574024680946
105856,0.07021080158867268
105865,0.0695035490797354
105899,0.07255314137926644
105906,0.046255389525785194
105916,0.07989216146946819
105923,0.09686920638131202
105937,0.08515276576342584
105965,0.05504840476357336
105966,0.07846921603055136
105968,0.06411629913528426
105973,0.07382093011034925
105976,0.09967602146890928
105978,0.05744899960633847
105979,0.06804574627493354
105991,0.090333653527753
105998,0.0765343099463515
105999,0.08507475621088677
106000,0.08549869433513911
106001,0.0920696442803962
106010,0.07061965523969259
106011,0.08452234322169104
106013,0.10570509322338063
106015,0.06928182070949883
106026,0.05800357732052971
106032,0.05810335817025856
106035,0.0855490020202386
106040,0.07962207222874475
106041,0.11432635030729038
106044,0.051551085799298485
106053,0.09239155317789619
106054,0.05951002567675836
106065,0.10681301249491772
106081,0.06797625707796094
106083,0.07196031190752922
106087,0.081858246824278
106090,0.08409835658406618
106101,0.04187532679365655
106102,0.10802299673957191
106109,0.07147766159552962
106116,0.0660365295717343
106150,0.06339511005474917
106155,0.14875347233115538
106166,0.07877679752918153
106176,0.07981216167099504
106189,0.06349907517588389
106199,0.10650952342063875
106205,0.08473299322529222
106206,0.0753229167201895
106211,0.07488601120243182
106214,0.05789575692148363
106216,0.07518527593915145
106217,0.08688113552205201
106225,0.07440226326028616
106249,0.058325775794362315
106256,0.06499466598971311
106258,0.063896655065323
106261,0.09353254145065139
106262,0.10594750366999364
106264,0.05432947417373452
106271,0.09403485002241468
106276,0.06963051131980155
106277,0.08315983123534366
106286,0.09900457075895527
106293,0.05703866687818069
106295,0.06547077337265869
106296,0.08653562560876411
106297,0.11653856553912775
106298,0.0821064894111567
106311,0.07020216153346817
106314,0.10123748289480429
106320,0.10839570304073033
106334,0.09037551871040476
106346,0.061595852268605054
106347,0.06643440087004669
106349,0.07403973024632816
106354,0.09670474314882324
106360,0.04930258189625856
106373,0.07756122419434473
106377,0.06057672196618861
106386,0.0964301820449366
106387,0.09546760660197348
106391,0.04791604715903672
106401,0.11534307472994262
106411,0.1041316331923795
106413,0.10517815734513078
106426,0.08716272679630037
106427,0.06428239488114941
106428,0.1211033841377426
106434,0.08694573403761674
106438,0.08459218018651846
106440,0.090235457723321
106441,0.059508371530118453
106452,0.10991109032969233
106453,0.07379702310145274
106454,0.08248862721491791
106457,0.08612835045899289
106484,0.06159786495288429
106488,0.13809182155454444
106491,0.0717557027491531
106514,0.07781189228908235
106527,0.08030960634592757
106528,0.06587986346456416
106529,0.04625856577566135
106534,0.10205292350130123
106550,0.0994171117344837
106577,0.07031467850020842
106585,0.1192928912450696
106590,0.050996001234001116
106607,0.06445338056006646
106610,0.09394401262252844
106611,0.08457001404367398
106612,0.11027821825072896
106624,0.05627483047979607
106631,0.06629615578455293
106647,0.1567231704042216
106660,0.11165681076700411
106674,0.07746183355932286
106687,0.060567468416729775
106712,0.08469393260468613
106713,0.06622210343048651
106717,0.07045275788860482
106720,0.09256993881724017
106721,0.0839410624461045
106724,0.07712528042967975
106735,0.09744219969032225
106739,0.07203231939529296
106740,0.06803904445705108
106754,0.06900909900237902
106760,0.1318460168425718
106761,0.08837587149433772
106784,0.087643157599093
106787,0.0749421984946281
106797,0.06539505093162724
106798,0.06412784700138463
106802,0.10818243038339573
106803,0.09035298361789337
106804,0.13596385747359527
106805,0.06918606387416103
106810,0.11651160622820515
106812,0.08573970857173203
106813,0.05503240484276311
106817,0.06318598907098633
106822,0.08782992751277521
106823,0.07885970944853216
106827,0.056667233206025784
106841,0.061186367411954656
106851,0.07577944635261356
106852,0.08903210564042977
106853,0.13413627195982297
106854,0.13975070113389648
106861,0.08625901581411233
106873,0.10431790693484548
106877,0.06376173003692556
106878,0.0706708243924712
106881,0.09612837572690557
106900,0.07058672687112437
106906,0.059797304782922486
106907,0.07661507078167547
106914,0.0844905880329321
106916,0.0784941683248415
106924,0.06507564654117351
106931,0.06933667777236961
106936,0.09499403888339092
106937,0.07246556655586615
106938,0.07033306758515942
106939,0.09502221373873654
106943,0.05816009934302849
106944,0.06351995972130686
106967,0.0977679102178853
106980,0.08016180487606274
106986,0.05528987302883762
106987,0.07529027482408965
106990,0.056342443603466776
107013,0.04637421495920184
107023,0.08711239809118326
107033,0.05220801256353876
107037,0.08971077267838799
107048,0.08967915507092285
107071,0.09511245693068562
107081,0.053481064596769115
107113,0.07863571885456168
107130,0.0566457113994906
107131,0.07592729237523162
107145,0.07832533415824199
107156,0.08307247435514771
107219,0.0714773414203299
107222,0.10711158047733604
107223,0.17684412451109865
107232,0.1110761363980907
107245,0.08683438312333666
107246,0.05221930018265803
107247,0.05806744622010249
107256,0.06519004993905926
107259,0.06270432804237382
107260,0.04024076599408424
107279,0.11601102725251447
107280,0.05854631976974263
107281,0.08453295516024008
107285,0.07590037644585536
107329,0.09611714636443991
107337,0.06836917692211399
107349,0.06358662667467509
107350,0.08325789123214146
107351,0.050181289690466764
107359,0.13611073667463383
107391,0.08650508013905835
107394,0.09763159402763366
107395,0.05174916286769117
107406,0.10122056257875922
107416,0.0995915518835391
107417,0.06754721306332716
107418,0.060788757899991545
107419,0.06391802468220113
107444,0.0742002116223681
107445,0.08982877343226557
107446,0.08258464039775235
107460,0.0817109815916187
107470,0.0848125290585014
107475,0.06339344777441189
107520,0.07691283856152414
107526,0.08255725575866396
107527,0.050838769939148376
107530,0.05910332571144078
107532,0.11581769416867793
107534,0.10235033974210896
107535,0.06997771130684077
107554,0.09805703533718106
107556,0.07656734231177256
107559,0.08771901258632682
107561,0.053095681983501224
107564,0.07256654931500915
107566,0.08384691072077372
107571,0.07005961102996172
107590,0.08513226535633465
107602,0.08900162389956935
107625,0.10702754535061884
107626,0.12157888945353099
107635,0.06695898003424514
107636,0.06739177324041279
107645,0.08919304096166647
107652,0.10064713562181825
107655,0.05151889175894886
107668,0.059358346305940224
107670,0.06626474466974813
107677,0.04837410919398572
107680,0.09888528069459557
107683,0.07592923652171187
107684,0.06023470512879547
107691,0.07472819261551171
107692,0.09774637237581536
107703,0.104986846107656
107709,0.054769067283534756
107710,0.0645200450465809
107721,0.0903291234938889
107725,0.1010166830775776
107727,0.10748668923914304
107739,0.07924908416707784
107740,0.09833542534460504
107741,0.07985380727224994
107747,0.058459521617391805
107765,0.12746435316473698
107768,0.05637469318566382
107775,0.08470945350743044
107782,0.10404871272531942
107790,0.05997932545982952
107801,0.07411365276378458
107807,0.05673152739402465
107811,0.10500222187548526
107817,0.11171017464690168
107826,0.07265356097159079
107838,0.08335115092658373
107839,0.06891950551871737
107843,0.07203882338130756
107847,0.06118631128487805
107849,0.09588687737871275
107850,0.07478255948711685
107867,0.10289576170256193
107871,0.08311371357429982
107908,0.07856856966186243
107913,0.11188405957603502
107927,0.08810634142768721
107931,0.04537967941532993
107955,0.047608181337938836
107962,0.08238675436527367
107977,0.06984173222720158
107978,0.0758846868998738
107993,0.06812538040056586
108010,0.07061236894938301
108016,0.09157632190363471
108018,0.11501612733670231
108027,0.09973181596606999
108045,0.08676344779762778
108069,0.11181774702396947
108082,0.08784314237260545
108089,0.0840676866054564
108092,0.06995292734400495
108106,0.06857162235949917
108112,0.07937833644567467
108120,0.10722933176476997
108122,0.1452312364965145
108135,0.11472973654586548
108170,0.06870379683098758
108171,0.08124458626686112
108177,0.05862043378962901
108180,0.10317360467699895
108183,0.07647691453823881
108184,0.060140249658048636
108185,0.07756325843098726
108192,0.0825239040047864
108195,0.093489701360663
108196,0.10674088018310227
108218,0.06598888023261881
108219,0.1174143527199431
108243,0.09734221997301606
108249,0.05549242603346123
108251,0.045893165432566725
